Polls ID,Poll Responses Response,Assessment reports Hashtag,Assessment reports Score,time_stamp,tokenized_responses,stemmed_responses,clean_responses,string,LOs/ HCs,College,Course,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,dale_chall_readability_score,linsear_write_formula
283429,"Let's take the Bernoulli distribution from the pre-class work.  For it L(p;data) = P(data;p) where L is the likelihood and P is the probability. From this expression, we can already see that they are similar but the two ask different question. The likelihood asks about the parameters (what's p's likelihood to take on a given value if we've observed the student data. The probability asks for the same question but reversed - it's interested in the data.",#maximumlikelihood,4,13211,"[""Let's"", 'take', 'the', 'Bernoulli', 'distribution', 'from', 'the', 'pre', 'class', 'work', 'For', 'it', 'L', 'p', 'data', 'P', 'data', 'p', 'where', 'L', 'is', 'the', 'likelihood', 'and', 'P', 'is', 'the', 'probability', 'From', 'this', 'expression', 'we', 'can', 'already', 'see', 'that', 'they', 'are', 'similar', 'but', 'the', 'two', 'ask', 'different', 'question', 'The', 'likelihood', 'asks', 'about', 'the', 'parameters', ""what's"", ""p's"", 'likelihood', 'to', 'take', 'on', 'a', 'given', 'value', 'if', ""we've"", 'observed', 'the', 'student', 'data', 'The', 'probability', 'asks', 'for', 'the', 'same', 'question', 'but', 'reversed', ""it's"", 'interested', 'in', 'the', 'data']","['let', 'take', 'the', 'bernoulli', 'distribut', 'from', 'the', 'pre', 'class', 'work', 'for', 'it', 'l', 'p', 'data', 'p', 'data', 'p', 'where', 'l', 'is', 'the', 'likelihood', 'and', 'p', 'is', 'the', 'probabl', 'from', 'this', 'express', 'we', 'can', 'alreadi', 'see', 'that', 'they', 'are', 'similar', 'but', 'the', 'two', 'ask', 'differ', 'question', 'the', 'likelihood', 'ask', 'about', 'the', 'paramet', 'what', 'p', 'likelihood', 'to', 'take', 'on', 'a', 'given', 'valu', 'if', ""we'v"", 'observ', 'the', 'student', 'data', 'the', 'probabl', 'ask', 'for', 'the', 'same', 'question', 'but', 'revers', 'it', 'interest', 'in', 'the', 'data']","['let', 'take', 'bernoulli', 'distribut', 'pre', 'class', 'work', 'l', 'p', 'data', 'p', 'data', 'p', 'l', 'likelihood', 'p', 'probabl', 'express', 'alreadi', 'see', 'similar', 'two', 'ask', 'differ', 'question', 'likelihood', 'ask', 'paramet', 'p', 'likelihood', 'take', 'given', 'valu', ""we'v"", 'observ', 'student', 'data', 'probabl', 'ask', 'question', 'revers', 'interest', 'data']",let take bernoulli distribut pre class work l p data p data p l likelihood p probabl express alreadi see similar two ask differ question likelihood ask paramet p likelihood take given valu we'v observ student data probabl ask question revers interest data,maximumlikelihood,CS,CS156,19.37,21.2,21.85,0.0,23.4,12.2,12.75,29.5
283429,"The likelihood, L(parameters; data), is equivalent to P(data; parameters). The latter formulation is a probability distribution because it returns the 'probability' (a number) of observing the data given some parameters. The likelihood, on the other hand, is the formulation we use to track down the optimal parameters of a specified model that best describes the data. The model that we choose is probably wrong. However, we can parameterize it in such a way that is close to the truth. Likelihood is one measure of how well our model is parameterized.",#maximumlikelihood,3,13211,"['The', 'likelihood', 'L', 'parameters', 'data', 'is', 'equivalent', 'to', 'P', 'data', 'parameters', 'The', 'latter', 'formulation', 'is', 'a', 'probability', 'distribution', 'because', 'it', 'returns', 'the', ""'probability'"", 'a', 'number', 'of', 'observing', 'the', 'data', 'given', 'some', 'parameters', 'The', 'likelihood', 'on', 'the', 'other', 'hand', 'is', 'the', 'formulation', 'we', 'use', 'to', 'track', 'down', 'the', 'optimal', 'parameters', 'of', 'a', 'specified', 'model', 'that', 'best', 'describes', 'the', 'data', 'The', 'model', 'that', 'we', 'choose', 'is', 'probably', 'wrong', 'However', 'we', 'can', 'parameterize', 'it', 'in', 'such', 'a', 'way', 'that', 'is', 'close', 'to', 'the', 'truth', 'Likelihood', 'is', 'one', 'measure', 'of', 'how', 'well', 'our', 'model', 'is', 'parameterized']","['the', 'likelihood', 'l', 'paramet', 'data', 'is', 'equival', 'to', 'p', 'data', 'paramet', 'the', 'latter', 'formul', 'is', 'a', 'probabl', 'distribut', 'becaus', 'it', 'return', 'the', 'probabl', 'a', 'number', 'of', 'observ', 'the', 'data', 'given', 'some', 'paramet', 'the', 'likelihood', 'on', 'the', 'other', 'hand', 'is', 'the', 'formul', 'we', 'use', 'to', 'track', 'down', 'the', 'optim', 'paramet', 'of', 'a', 'specifi', 'model', 'that', 'best', 'describ', 'the', 'data', 'the', 'model', 'that', 'we', 'choos', 'is', 'probabl', 'wrong', 'howev', 'we', 'can', 'parameter', 'it', 'in', 'such', 'a', 'way', 'that', 'is', 'close', 'to', 'the', 'truth', 'likelihood', 'is', 'one', 'measur', 'of', 'how', 'well', 'our', 'model', 'is', 'parameter']","['likelihood', 'l', 'paramet', 'data', 'equival', 'p', 'data', 'paramet', 'latter', 'formul', 'probabl', 'distribut', 'becaus', 'return', 'probabl', 'number', 'observ', 'data', 'given', 'paramet', 'likelihood', 'hand', 'formul', 'track', 'optim', 'paramet', 'specifi', 'model', 'best', 'describ', 'data', 'model', 'choos', 'probabl', 'wrong', 'howev', 'parameter', 'way', 'close', 'truth', 'likelihood', 'one', 'measur', 'well', 'model', 'parameter']",likelihood l paramet data equival p data paramet latter formul probabl distribut becaus return probabl number observ data given paramet likelihood hand formul track optim paramet specifi model best describ data model choos probabl wrong howev parameter way close truth likelihood one measur well model parameter,maximumlikelihood,CS,CS156,-9.06,26.0,21.01,0.0,28.8,17.13,12.78,31.0
283429,"In a likelihood function, we are given a bunch of data points, and try to find the model parameters that best explain the data points observed. 
The likelihood function: L(parameters| data) 
The question to answer is: what does the parameter values distribution look like?

In a probability distribution, we are given a model with fixed parameters, and calculate the probability of observing certain data based on that specific model and its parameters. The probability distribution function: P(data| parameters)
The question to answer is: what does the data distribution look like?",#maximumlikelihood,3,13211,"['In', 'a', 'likelihood', 'function', 'we', 'are', 'given', 'a', 'bunch', 'of', 'data', 'points', 'and', 'try', 'to', 'find', 'the', 'model', 'parameters', 'that', 'best', 'explain', 'the', 'data', 'points', 'observed', 'The', 'likelihood', 'function', 'L', 'parameters', 'data', 'The', 'question', 'to', 'answer', 'is', 'what', 'does', 'the', 'parameter', 'values', 'distribution', 'look', 'like', 'In', 'a', 'probability', 'distribution', 'we', 'are', 'given', 'a', 'model', 'with', 'fixed', 'parameters', 'and', 'calculate', 'the', 'probability', 'of', 'observing', 'certain', 'data', 'based', 'on', 'that', 'specific', 'model', 'and', 'its', 'parameters', 'The', 'probability', 'distribution', 'function', 'P', 'data', 'parameters', 'The', 'question', 'to', 'answer', 'is', 'what', 'does', 'the', 'data', 'distribution', 'look', 'like']","['in', 'a', 'likelihood', 'function', 'we', 'are', 'given', 'a', 'bunch', 'of', 'data', 'point', 'and', 'tri', 'to', 'find', 'the', 'model', 'paramet', 'that', 'best', 'explain', 'the', 'data', 'point', 'observ', 'the', 'likelihood', 'function', 'l', 'paramet', 'data', 'the', 'question', 'to', 'answer', 'is', 'what', 'doe', 'the', 'paramet', 'valu', 'distribut', 'look', 'like', 'in', 'a', 'probabl', 'distribut', 'we', 'are', 'given', 'a', 'model', 'with', 'fix', 'paramet', 'and', 'calcul', 'the', 'probabl', 'of', 'observ', 'certain', 'data', 'base', 'on', 'that', 'specif', 'model', 'and', 'it', 'paramet', 'the', 'probabl', 'distribut', 'function', 'p', 'data', 'paramet', 'the', 'question', 'to', 'answer', 'is', 'what', 'doe', 'the', 'data', 'distribut', 'look', 'like']","['likelihood', 'function', 'given', 'bunch', 'data', 'point', 'tri', 'find', 'model', 'paramet', 'best', 'explain', 'data', 'point', 'observ', 'likelihood', 'function', 'l', 'paramet', 'data', 'question', 'answer', 'doe', 'paramet', 'valu', 'distribut', 'look', 'like', 'probabl', 'distribut', 'given', 'model', 'fix', 'paramet', 'calcul', 'probabl', 'observ', 'certain', 'data', 'base', 'specif', 'model', 'paramet', 'probabl', 'distribut', 'function', 'p', 'data', 'paramet', 'question', 'answer', 'doe', 'data', 'distribut', 'look', 'like']",likelihood function given bunch data point tri find model paramet best explain data point observ likelihood function l paramet data question answer doe paramet valu distribut look like probabl distribut given model fix paramet calcul probabl observ certain data base specif model paramet probabl distribut function p data paramet question answer doe data distribut look like,maximumlikelihood,CS,CS156,-2.29,27.5,23.83,0.0,33.4,16.67,10.64,33.0
309230,"There are some assumptions we make and there are some things we need to know. We assume that we know all of the states, and so SUM_{x,x,...,xn}P(xi)=. We also assume the markov property, which, as noted by Ning at the beginning of class, states that a future state depends only on the current state. A markov model is appropriate when assuming the markov property is acceptable and when we know enough about the possible states to perform some sort of inference.",#maximumlikelihood,4,14583,"['There', 'are', 'some', 'assumptions', 'we', 'make', 'and', 'there', 'are', 'some', 'things', 'we', 'need', 'to', 'know', 'We', 'assume', 'that', 'we', 'know', 'all', 'of', 'the', 'states', 'and', 'so', 'SUM_', 'x', 'x', 'xn', 'P', 'xi', 'We', 'also', 'assume', 'the', 'markov', 'property', 'which', 'as', 'noted', 'by', 'Ning', 'at', 'the', 'beginning', 'of', 'class', 'states', 'that', 'a', 'future', 'state', 'depends', 'only', 'on', 'the', 'current', 'state', 'A', 'markov', 'model', 'is', 'appropriate', 'when', 'assuming', 'the', 'markov', 'property', 'is', 'acceptable', 'and', 'when', 'we', 'know', 'enough', 'about', 'the', 'possible', 'states', 'to', 'perform', 'some', 'sort', 'of', 'inference']","['there', 'are', 'some', 'assumpt', 'we', 'make', 'and', 'there', 'are', 'some', 'thing', 'we', 'need', 'to', 'know', 'we', 'assum', 'that', 'we', 'know', 'all', 'of', 'the', 'state', 'and', 'so', 'sum_', 'x', 'x', 'xn', 'p', 'xi', 'we', 'also', 'assum', 'the', 'markov', 'properti', 'which', 'as', 'note', 'by', 'ning', 'at', 'the', 'begin', 'of', 'class', 'state', 'that', 'a', 'futur', 'state', 'depend', 'onli', 'on', 'the', 'current', 'state', 'a', 'markov', 'model', 'is', 'appropri', 'when', 'assum', 'the', 'markov', 'properti', 'is', 'accept', 'and', 'when', 'we', 'know', 'enough', 'about', 'the', 'possibl', 'state', 'to', 'perform', 'some', 'sort', 'of', 'infer']","['assumpt', 'make', 'thing', 'need', 'know', 'assum', 'know', 'state', 'sum_', 'x', 'x', 'xn', 'p', 'xi', 'assum', 'markov', 'properti', 'note', 'ning', 'begin', 'class', 'state', 'futur', 'state', 'depend', 'onli', 'current', 'state', 'markov', 'model', 'appropri', 'assum', 'markov', 'properti', 'accept', 'know', 'enough', 'possibl', 'state', 'perform', 'sort', 'infer']",assumpt make thing need know assum know state sum_ x x xn p xi assum markov properti note ning begin class state futur state depend onli current state markov model appropri assum markov properti accept know enough possibl state perform sort infer,maximumlikelihood,CS,CS156,37.31,18.5,19.66,0.0,22.6,11.91,12.49,25.0
126040,"()Incoterms regulates the duties of the seller and buyer, risk transfer, allocation of costs and customs formalities. They are useful because during a transaction they define the minimum obligation of the seller, delivery costs, dispatch and arrival terms, reducing disagreement/uncertainty when seller and buyer make a contract.() DDP(Delivered Duty Paid) - The seller pays for all transporting costs and is responsible for the goods until they are received and transferred to the buyer. CIF(Cost, Insurance and Freight)",#opsApplicability,4,5848,"['Incoterms', 'regulates', 'the', 'duties', 'of', 'the', 'seller', 'and', 'buyer', 'risk', 'transfer', 'allocation', 'of', 'costs', 'and', 'customs', 'formalities', 'They', 'are', 'useful', 'because', 'during', 'a', 'transaction', 'they', 'define', 'the', 'minimum', 'obligation', 'of', 'the', 'seller', 'delivery', 'costs', 'dispatch', 'and', 'arrival', 'terms', 'reducing', 'disagreement', 'uncertainty', 'when', 'seller', 'and', 'buyer', 'make', 'a', 'contract', 'DDP', 'Delivered', 'Duty', 'Paid', 'The', 'seller', 'pays', 'for', 'all', 'transporting', 'costs', 'and', 'is', 'responsible', 'for', 'the', 'goods', 'until', 'they', 'are', 'received', 'and', 'transferred', 'to', 'the', 'buyer', 'CIF', 'Cost', 'Insurance', 'and', 'Freight']","['incoterm', 'regul', 'the', 'duti', 'of', 'the', 'seller', 'and', 'buyer', 'risk', 'transfer', 'alloc', 'of', 'cost', 'and', 'custom', 'formal', 'they', 'are', 'use', 'becaus', 'dure', 'a', 'transact', 'they', 'defin', 'the', 'minimum', 'oblig', 'of', 'the', 'seller', 'deliveri', 'cost', 'dispatch', 'and', 'arriv', 'term', 'reduc', 'disagr', 'uncertainti', 'when', 'seller', 'and', 'buyer', 'make', 'a', 'contract', 'ddp', 'deliv', 'duti', 'paid', 'the', 'seller', 'pay', 'for', 'all', 'transport', 'cost', 'and', 'is', 'respons', 'for', 'the', 'good', 'until', 'they', 'are', 'receiv', 'and', 'transfer', 'to', 'the', 'buyer', 'cif', 'cost', 'insur', 'and', 'freight']","['incoterm', 'regul', 'duti', 'seller', 'buyer', 'risk', 'transfer', 'alloc', 'cost', 'custom', 'formal', 'becaus', 'dure', 'transact', 'defin', 'minimum', 'oblig', 'seller', 'deliveri', 'cost', 'dispatch', 'arriv', 'term', 'reduc', 'disagr', 'uncertainti', 'seller', 'buyer', 'make', 'contract', 'ddp', 'deliv', 'duti', 'paid', 'seller', 'pay', 'transport', 'cost', 'respons', 'good', 'receiv', 'transfer', 'buyer', 'cif', 'cost', 'insur', 'freight']",incoterm regul duti seller buyer risk transfer alloc cost custom formal becaus dure transact defin minimum oblig seller deliveri cost dispatch arriv term reduc disagr uncertainti seller buyer make contract ddp deliv duti paid seller pay transport cost respons good receiv transfer buyer cif cost insur freight,opsapplicability,B,B146,15.31,22.8,21.35,0.0,28.4,16.09,16.05,26.5
99351,"Give a prior estimate of the parameters of two coins (e.g. ., .) -> For each entry of data (e.g.  flips), calculate P(data|\theta_.) and P(data|\theta_.) -> Calculate the P(\theta_.) =  P(\theta_.) / [P(\theta_.)+P(\theta_.)]. Same with P(\theta_.) -> Construct the Maximization function: Q=P(\theta_.) * P(data | \theta_.) + P(\theta_.)*P(data|\theta_.) to find our new likelihood and P(\theta_.) is treated as weights given to the old likelihood -> use the prior parameters to calculate expected data -> use the new likelihood and new data for new parameters -> repeat",#expectationmaximization,3,3145,"['Give', 'a', 'prior', 'estimate', 'of', 'the', 'parameters', 'of', 'two', 'coins', 'e', 'g', 'For', 'each', 'entry', 'of', 'data', 'e', 'g', 'flips', 'calculate', 'P', 'data', 'theta_', 'and', 'P', 'data', 'theta_', 'Calculate', 'the', 'P', 'theta_', 'P', 'theta_', 'P', 'theta_', 'P', 'theta_', 'Same', 'with', 'P', 'theta_', 'Construct', 'the', 'Maximization', 'function', 'Q', 'P', 'theta_', 'P', 'data', 'theta_', 'P', 'theta_', 'P', 'data', 'theta_', 'to', 'find', 'our', 'new', 'likelihood', 'and', 'P', 'theta_', 'is', 'treated', 'as', 'weights', 'given', 'to', 'the', 'old', 'likelihood', 'use', 'the', 'prior', 'parameters', 'to', 'calculate', 'expected', 'data', 'use', 'the', 'new', 'likelihood', 'and', 'new', 'data', 'for', 'new', 'parameters', 'repeat']","['give', 'a', 'prior', 'estim', 'of', 'the', 'paramet', 'of', 'two', 'coin', 'e', 'g', 'for', 'each', 'entri', 'of', 'data', 'e', 'g', 'flip', 'calcul', 'p', 'data', 'theta_', 'and', 'p', 'data', 'theta_', 'calcul', 'the', 'p', 'theta_', 'p', 'theta_', 'p', 'theta_', 'p', 'theta_', 'same', 'with', 'p', 'theta_', 'construct', 'the', 'maxim', 'function', 'q', 'p', 'theta_', 'p', 'data', 'theta_', 'p', 'theta_', 'p', 'data', 'theta_', 'to', 'find', 'our', 'new', 'likelihood', 'and', 'p', 'theta_', 'is', 'treat', 'as', 'weight', 'given', 'to', 'the', 'old', 'likelihood', 'use', 'the', 'prior', 'paramet', 'to', 'calcul', 'expect', 'data', 'use', 'the', 'new', 'likelihood', 'and', 'new', 'data', 'for', 'new', 'paramet', 'repeat']","['give', 'prior', 'estim', 'paramet', 'two', 'coin', 'e', 'g', 'entri', 'data', 'e', 'g', 'flip', 'calcul', 'p', 'data', 'theta_', 'p', 'data', 'theta_', 'calcul', 'p', 'theta_', 'p', 'theta_', 'p', 'theta_', 'p', 'theta_', 'p', 'theta_', 'construct', 'maxim', 'function', 'q', 'p', 'theta_', 'p', 'data', 'theta_', 'p', 'theta_', 'p', 'data', 'theta_', 'find', 'new', 'likelihood', 'p', 'theta_', 'treat', 'weight', 'given', 'old', 'likelihood', 'prior', 'paramet', 'calcul', 'expect', 'data', 'new', 'likelihood', 'new', 'data', 'new', 'paramet', 'repeat']",give prior estim paramet two coin e g entri data e g flip calcul p data theta_ p data theta_ calcul p theta_ p theta_ p theta_ p theta_ p theta_ construct maxim function q p theta_ p data theta_ p theta_ p data theta_ find new likelihood p theta_ treat weight given old likelihood prior paramet calcul expect data new likelihood new data new paramet repeat,expectationmaximization,CS,CS156,20.39,27.1,27.4,0.0,32.5,9.02,10.73,36.5
99355,"Not sure about this question. I think it will converge because every time a P(data|\theta) is smaller than a balanced state (e.g. smaller than .), than it will lead to a skewed expected weight given to the traning dataset, which will in return lead the neural parameters closer to the biased one. It's like a reinforcement loop. Also, E steps always lower bounds the actual likelihood function we try to approximate, and the EM algorithm will not stop until the maxima of the lower bound as the same as the likelihood.",#expectationmaximization,3,3146,"['Not', 'sure', 'about', 'this', 'question', 'I', 'think', 'it', 'will', 'converge', 'because', 'every', 'time', 'a', 'P', 'data', 'theta', 'is', 'smaller', 'than', 'a', 'balanced', 'state', 'e', 'g', 'smaller', 'than', 'than', 'it', 'will', 'lead', 'to', 'a', 'skewed', 'expected', 'weight', 'given', 'to', 'the', 'traning', 'dataset', 'which', 'will', 'in', 'return', 'lead', 'the', 'neural', 'parameters', 'closer', 'to', 'the', 'biased', 'one', ""It's"", 'like', 'a', 'reinforcement', 'loop', 'Also', 'E', 'steps', 'always', 'lower', 'bounds', 'the', 'actual', 'likelihood', 'function', 'we', 'try', 'to', 'approximate', 'and', 'the', 'EM', 'algorithm', 'will', 'not', 'stop', 'until', 'the', 'maxima', 'of', 'the', 'lower', 'bound', 'as', 'the', 'same', 'as', 'the', 'likelihood']","['not', 'sure', 'about', 'this', 'question', 'i', 'think', 'it', 'will', 'converg', 'becaus', 'everi', 'time', 'a', 'p', 'data', 'theta', 'is', 'smaller', 'than', 'a', 'balanc', 'state', 'e', 'g', 'smaller', 'than', 'than', 'it', 'will', 'lead', 'to', 'a', 'skew', 'expect', 'weight', 'given', 'to', 'the', 'trane', 'dataset', 'which', 'will', 'in', 'return', 'lead', 'the', 'neural', 'paramet', 'closer', 'to', 'the', 'bias', 'one', 'it', 'like', 'a', 'reinforc', 'loop', 'also', 'e', 'step', 'alway', 'lower', 'bound', 'the', 'actual', 'likelihood', 'function', 'we', 'tri', 'to', 'approxim', 'and', 'the', 'em', 'algorithm', 'will', 'not', 'stop', 'until', 'the', 'maxima', 'of', 'the', 'lower', 'bound', 'as', 'the', 'same', 'as', 'the', 'likelihood']","['sure', 'question', 'think', 'converg', 'becaus', 'everi', 'time', 'p', 'data', 'theta', 'smaller', 'balanc', 'state', 'e', 'g', 'smaller', 'lead', 'skew', 'expect', 'weight', 'given', 'trane', 'dataset', 'return', 'lead', 'neural', 'paramet', 'closer', 'bias', 'one', 'like', 'reinforc', 'loop', 'e', 'step', 'alway', 'lower', 'bound', 'actual', 'likelihood', 'function', 'tri', 'approxim', 'em', 'algorithm', 'stop', 'maxima', 'lower', 'bound', 'likelihood']",sure question think converg becaus everi time p data theta smaller balanc state e g smaller lead skew expect weight given trane dataset return lead neural paramet closer bias one like reinforc loop e step alway lower bound actual likelihood function tri approxim em algorithm stop maxima lower bound likelihood,expectationmaximization,CS,CS156,20.73,22.8,24.8,0.0,28.2,13.88,15.59,32.0
99364,"Yes, because given the function g(θ_t) that lower bounds the log probability P(x;θ), the maximization step would find a new function g(θ_t+) such that g(θ_t+) ≥ g(θ_t). _x_Since this will increase monotonically, the algorithm will eventually give convergent answers.",#expectationmaximization,4,3149,"['Yes', 'because', 'given', 'the', 'function', 'g', 'θ_t', 'that', 'lower', 'bounds', 'the', 'log', 'probability', 'P', 'x', 'θ', 'the', 'maximization', 'step', 'would', 'find', 'a', 'new', 'function', 'g', 'θ_t', 'such', 'that', 'g', 'θ_t', 'g', 'θ_t', '_x_Since', 'this', 'will', 'increase', 'monotonically', 'the', 'algorithm', 'will', 'eventually', 'give', 'convergent', 'answers']","['yes', 'becaus', 'given', 'the', 'function', 'g', 'θ_t', 'that', 'lower', 'bound', 'the', 'log', 'probabl', 'p', 'x', 'θ', 'the', 'maxim', 'step', 'would', 'find', 'a', 'new', 'function', 'g', 'θ_t', 'such', 'that', 'g', 'θ_t', 'g', 'θ_t', '_x_sinc', 'this', 'will', 'increas', 'monoton', 'the', 'algorithm', 'will', 'eventu', 'give', 'converg', 'answer']","['yes', 'becaus', 'given', 'function', 'g', 'θ_t', 'lower', 'bound', 'log', 'probabl', 'p', 'x', 'θ', 'maxim', 'step', 'find', 'new', 'function', 'g', 'θ_t', 'g', 'θ_t', 'g', 'θ_t', '_x_sinc', 'increas', 'monoton', 'algorithm', 'eventu', 'give', 'converg', 'answer']",yes becaus given function g θ_t lower bound log probabl p x θ maxim step find new function g θ_t g θ_t g θ_t _x_sinc increas monoton algorithm eventu give converg answer,expectationmaximization,CS,CS156,47.46,14.6,15.3,0.0,14.9,8.31,13.61,18.0
117168,"In an EM model we are computing posterior distributions P(Z|X, T) where T are the parameters. The parameters determine the likelihood function P(X|Z, T). If we set the initial T to be the same then the likelihood function will be underidentified i.e. we have a poor understanding of how the data was generated i.e. a data point can belong to many different clusters because the likelihood is the same. Therefore, to break this symmetry we should initialize parameters with different values so that the likelihood that a data point belongs to a cluster is a non-constant function of the clusters.",#expectationmaximization,4,5053,"['In', 'an', 'EM', 'model', 'we', 'are', 'computing', 'posterior', 'distributions', 'P', 'Z', 'X', 'T', 'where', 'T', 'are', 'the', 'parameters', 'The', 'parameters', 'determine', 'the', 'likelihood', 'function', 'P', 'X', 'Z', 'T', 'If', 'we', 'set', 'the', 'initial', 'T', 'to', 'be', 'the', 'same', 'then', 'the', 'likelihood', 'function', 'will', 'be', 'underidentified', 'i', 'e', 'we', 'have', 'a', 'poor', 'understanding', 'of', 'how', 'the', 'data', 'was', 'generated', 'i', 'e', 'a', 'data', 'point', 'can', 'belong', 'to', 'many', 'different', 'clusters', 'because', 'the', 'likelihood', 'is', 'the', 'same', 'Therefore', 'to', 'break', 'this', 'symmetry', 'we', 'should', 'initialize', 'parameters', 'with', 'different', 'values', 'so', 'that', 'the', 'likelihood', 'that', 'a', 'data', 'point', 'belongs', 'to', 'a', 'cluster', 'is', 'a', 'non', 'constant', 'function', 'of', 'the', 'clusters']","['in', 'an', 'em', 'model', 'we', 'are', 'comput', 'posterior', 'distribut', 'p', 'z', 'x', 't', 'where', 't', 'are', 'the', 'paramet', 'the', 'paramet', 'determin', 'the', 'likelihood', 'function', 'p', 'x', 'z', 't', 'if', 'we', 'set', 'the', 'initi', 't', 'to', 'be', 'the', 'same', 'then', 'the', 'likelihood', 'function', 'will', 'be', 'underidentifi', 'i', 'e', 'we', 'have', 'a', 'poor', 'understand', 'of', 'how', 'the', 'data', 'was', 'generat', 'i', 'e', 'a', 'data', 'point', 'can', 'belong', 'to', 'mani', 'differ', 'cluster', 'becaus', 'the', 'likelihood', 'is', 'the', 'same', 'therefor', 'to', 'break', 'this', 'symmetri', 'we', 'should', 'initi', 'paramet', 'with', 'differ', 'valu', 'so', 'that', 'the', 'likelihood', 'that', 'a', 'data', 'point', 'belong', 'to', 'a', 'cluster', 'is', 'a', 'non', 'constant', 'function', 'of', 'the', 'cluster']","['em', 'model', 'comput', 'posterior', 'distribut', 'p', 'z', 'x', 'paramet', 'paramet', 'determin', 'likelihood', 'function', 'p', 'x', 'z', 'set', 'initi', 'likelihood', 'function', 'underidentifi', 'e', 'poor', 'understand', 'data', 'generat', 'e', 'data', 'point', 'belong', 'mani', 'differ', 'cluster', 'becaus', 'likelihood', 'therefor', 'break', 'symmetri', 'initi', 'paramet', 'differ', 'valu', 'likelihood', 'data', 'point', 'belong', 'cluster', 'non', 'constant', 'function', 'cluster']",em model comput posterior distribut p z x paramet paramet determin likelihood function p x z set initi likelihood function underidentifi e poor understand data generat e data point belong mani differ cluster becaus likelihood therefor break symmetri initi paramet differ valu likelihood data point belong cluster non constant function cluster,expectationmaximization,CS,CS156,-5.68,26.7,24.32,0.0,31.1,16.84,14.22,34.5
121547,"For x in range(len(languages)):
	State = transition_matrix.random() 
state +   = state * transition_matrix.random()
# run through the computed expectation (likelihood of observed)
# run from top to bottom (of each state computation / sampling)
# maximize using maximum likelihood max(P(param | data)) 
# return parameters -- 
# use each posterior as (state_i+) prior 
#github max step
def M_step(x_list, e_matrix):
	# Calculating numerator
	numerator = np.dot(x_list, e_matrix)
	# Calculating denominator
	denominator = e_matrix.sum(axis=)
	return np.divide(numerator, denominator)",#expectationmaximization,3,5493,"['For', 'x', 'in', 'range', 'len', 'languages', 'State', 'transition_matrix', 'random', 'state', 'state', 'transition_matrix', 'random', 'run', 'through', 'the', 'computed', 'expectation', 'likelihood', 'of', 'observed', 'run', 'from', 'top', 'to', 'bottom', 'of', 'each', 'state', 'computation', 'sampling', 'maximize', 'using', 'maximum', 'likelihood', 'max', 'P', 'param', 'data', 'return', 'parameters', 'use', 'each', 'posterior', 'as', 'state_i', 'prior', 'github', 'max', 'step', 'def', 'M_step', 'x_list', 'e_matrix', 'Calculating', 'numerator', 'numerator', 'np', 'dot', 'x_list', 'e_matrix', 'Calculating', 'denominator', 'denominator', 'e_matrix', 'sum', 'axis', 'return', 'np', 'divide', 'numerator', 'denominator']","['for', 'x', 'in', 'rang', 'len', 'languag', 'state', 'transition_matrix', 'random', 'state', 'state', 'transition_matrix', 'random', 'run', 'through', 'the', 'comput', 'expect', 'likelihood', 'of', 'observ', 'run', 'from', 'top', 'to', 'bottom', 'of', 'each', 'state', 'comput', 'sampl', 'maxim', 'use', 'maximum', 'likelihood', 'max', 'p', 'param', 'data', 'return', 'paramet', 'use', 'each', 'posterior', 'as', 'state_i', 'prior', 'github', 'max', 'step', 'def', 'm_step', 'x_list', 'e_matrix', 'calcul', 'numer', 'numer', 'np', 'dot', 'x_list', 'e_matrix', 'calcul', 'denomin', 'denomin', 'e_matrix', 'sum', 'axi', 'return', 'np', 'divid', 'numer', 'denomin']","['x', 'rang', 'len', 'languag', 'state', 'transition_matrix', 'random', 'state', 'state', 'transition_matrix', 'random', 'run', 'comput', 'expect', 'likelihood', 'observ', 'run', 'top', 'bottom', 'state', 'comput', 'sampl', 'maxim', 'maximum', 'likelihood', 'max', 'p', 'param', 'data', 'return', 'paramet', 'posterior', 'state_i', 'prior', 'github', 'max', 'step', 'def', 'm_step', 'x_list', 'e_matrix', 'calcul', 'numer', 'numer', 'np', 'dot', 'x_list', 'e_matrix', 'calcul', 'denomin', 'denomin', 'e_matrix', 'sum', 'axi', 'return', 'np', 'divid', 'numer', 'denomin']",x rang len languag state transition_matrix random state state transition_matrix random run comput expect likelihood observ run top bottom state comput sampl maxim maximum likelihood max p param data return paramet posterior state_i prior github max step def m_step x_list e_matrix calcul numer numer np dot x_list e_matrix calcul denomin denomin e_matrix sum axi return np divid numer denomin,expectationmaximization,CS,CS156,-5.34,28.7,26.99,0.0,34.7,16.44,14.59,38.5
